,Цена,Адрес,Цена за метр,"Площадь, кв.м",Расстояние от центра
4359,10000000.0,"Москва,ЮЗАО,Ясенево,Новоясеневский проспект,22к3•до центра 17,5 км",303030.0,33.000033000033,17.5
4360,10545371.0,"Москва,ЮВАО,Люблино,Люблинская улица,вл72•до центра 12 км",196742.0,53.599998983440244,0.0
4361,13000000.0,"Москва,ЮАО,Чертаново Южное,Дорожная улица,16к2•до центра 16,3 км",222603.0,58.399931717002914,16.3
4362,7749225.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,3к1•до центра 11,1 км",227250.0,34.1,11.1
4363,13700000.0,"Москва,ВАО,Соколиная Гора,Ткацкая улица,32•до центра 7,9 км",311364.0,43.9999486131987,7.9
4364,13744800.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,5 км",199200.0,69.0,25.5
4365,12500000.0,"Москва,ЮАО,Чертаново Центральное,Днепропетровская улица,5к2•до центра 14,8 км",215517.0,58.000064960072756,14.8
4366,23593980.0,"Москва,ЗАО,Очаково-Матвеевское,Аминьевское шоссе,4А•до центра 11,3 км",511800.0,46.1,11.3
4367,14400000.0,"Москва,ЮВАО,Некрасовка,улица Льва Яшина,9•до центра 20 км",232258.0,62.00001722222701,0.0
4368,13297473.0,"Москва,САО,Западное Дегунино,Ильменский проезд,4с8•до центра 12,6 км",307101.0,43.29999902312269,12.6
4369,9999999.0,"Москва,ЮАО,Нагатино-Садовники,Старокаширское шоссе,4к3•до центра 10,4 км",279330.0,35.79994630007518,10.4
4370,15556842.0,"Москва,СВАО,Отрадное,Сигнальный проезд,16с1•до центра 10,9 км",250110.0,62.2,10.9
4371,13700000.0,"Москва,ЗАО,Раменки,Минская улица,2•до центра 8,5 км",535156.0,25.600011959129674,8.5
4372,13250568.0,"Москва,Новая Москва,НМАО,к2.2•до центра 17,1 км",238320.0,55.599899295065455,17.1
4373,12800000.0,"Москва,ЮЗАО,Коньково,Профсоюзная улица,79•до центра 13,2 км",282561.0,45.299952930517655,13.2
4374,10321185.0,"Москва,СВАО,Бабушкинский район,Кольская улица,1•до центра 12 км",260636.0,39.59999769793889,0.0
4375,10700000.0,"Москва,ЮВАО,Лефортово,Боровая улица,4•до центра 6 км",355482.0,30.09997693272796,0.0
4376,9076640.0,"Москва,ЮВАО,Люблино,Иловайская улица,3с2•до центра 12,1 км",213568.0,42.5,12.1
4377,10500000.0,"Москва,ЮЗАО,Южное Бутово,улица Маршала Савицкого,6к2•до центра 27,8 км",179181.0,58.599963165737435,27.8
4378,8806374.0,"Москва,ВАО,Метрогородок,Открытое шоссе,4А•до центра 10,5 км",243270.0,36.2,10.5
4379,15000000.0,"Москва,ВАО,Новогиреево,Зелёный проспект,50•до центра 11,8 км",234375.0,64.0,11.8
4380,10283130.0,"Москва,Новая Москва,деревня Дудкино,НМАО•до центра 18,3 км",186120.0,55.25,18.3
4381,22500000.0,"Москва,ЦАО,Таганский район,Таганская улица,26с1•В центре",494505.0,45.5000455000455,0.0
4382,8778658.0,"Москва,ЮВАО,Нижегородский район,к2.1•до центра 7,7 км",269284.0,32.599998514579404,7.7
4383,15290000.0,"Москва,ЮВАО,Некрасовка,проспект Защитников Москвы,15•до центра 19,6 км",192327.0,79.50001819817291,19.6
4384,9255396.0,"Москва,Новая Москва,посёлок Знамя Октября,НМАО,31с2",206179.0,44.89010034969614,0.0
4385,9099990.0,"Москва,ЮВАО,Некрасовка,улица Вертолётчиков,9к1•до центра 20,7 км",227500.0,39.99995604395605,20.7
4386,40411600.0,"Москва,СВАО,Ростокино,Сельскохозяйственная улица,26с3•до центра 9,5 км",420079.0,96.20000047610093,9.5
4387,20500000.0,"Москва,САО,Ховрино,улица Дыбенко,7к1•до центра 16,6 км",359649.0,57.00001946342128,16.6
4388,9020000.0,"Москва,Новая Москва,посёлок Коммунарка,НМАО,Бачуринская улица•до центра 21,5 км",275000.0,32.8,21.5
4389,8750000.0,"Москва,ЮВАО,Люблино,улица Верхние Поля,27с2•до центра 12,6 км",250000.0,35.0,12.6
4390,27795075.0,"Москва,ЗАО,Можайский район,улица Петра Алексеева,12с1•до центра 12,6 км",416281.0,66.76998229561282,12.6
4391,17300000.0,"Москва,ЗАО,Раменки,улица Лобачевского,120к1•до центра 11,5 км",455263.0,38.00001317919532,11.5
4392,11049840.0,"Москва,ЗАО,Очаково-Матвеевское,проезд Стройкомбината,1с1•до центра 13,4 км",214560.0,51.5,13.4
4393,6850000.0,"Москва,ЮВАО,Некрасовка,улица Недорубова,18к3•до центра 20,5 км",276768.0,24.74997109492427,20.5
4394,8198800.0,"Москва,Новая Москва,НМАО",206000.0,39.8,0.0
4395,8990000.0,"Москва,ЮАО,Нагатино-Садовники,Нагатинская набережная,12к2•до центра 8,1 км",276615.0,32.50004518916183,8.1
4396,5726304.0,"Москва,Новая Москва,НМАО,улица Александры Монаховой,97•до центра 24,1 км",242640.0,23.6,24.1
4397,21000000.0,"Москва,САО,Дмитровский район,Дмитровское шоссе,107к2•до центра 14,9 км",347107.0,60.500076345334435,14.9
4398,45177600.0,"Москва,ЗАО,Раменки,улица Лобачевского,с1•до центра 11,1 км",470600.0,96.0,11.1
4399,27490000.0,"Москва,ЗАО,Дорогомилово,Студенческая улица,44•до центра 5,5 км",344918.0,79.7001026330896,5.5
4400,9546740.0,"Москва,ВАО,Метрогородок,Тагильская улица,вл4•до центра 10,8 км",368600.0,25.9,10.8
4401,4750000.0,"Москва,ЮАО,Даниловский район,Автозаводская улица,19к1•до центра 5,8 км",263889.0,17.999992421055822,5.8
4402,8280093.0,"Москва,ЮВАО,Нижегородский район,Перовское шоссе,4с2•до центра 7,6 км",241684.0,34.25999652438722,7.6
4403,17500000.0,"Москва,САО,Хорошёвский район,Хорошёвское шоссе,34•до центра 5,7 км",238095.0,73.5000735000735,5.7
4404,17331518.0,"Москва,Новая Москва,НМАО,к4•до центра 22,7 км",247947.0,69.90009155182358,22.7
4405,8500000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,2•до центра 24,3 км",256024.0,33.20001249882824,24.3
4406,10488772.0,"Москва,СВАО,Бабушкинский район,Кольская улица,1•до центра 12 км",264868.0,39.59999697962759,0.0
4407,14299999.0,"Москва,СЗАО,Щукино,Волоколамское шоссе,24к1•до центра 10,8 км",249129.0,57.39997752168555,10.8
4408,9070050.0,"Москва,Новая Москва,деревня Дудкино,НМАО•до центра 18,3 км",239000.0,37.95,18.3
4409,14700000.0,"Москва,Новая Москва,Московский,НМАО,9•до центра 24,7 км",201370.0,72.99995034016983,24.7
4410,8917380.0,"Москва,Новая Москва,НМАО,улица Александры Монаховой,2/3•до центра 24 км",208350.0,42.8,0.0
4411,21050000.0,"Москва,САО,Западное Дегунино,Дмитровское шоссе,73Б•до центра 12,2 км",317496.0,66.3000478746189,12.2
4412,42864000.0,"Москва,ЗАО,Раменки,улица Лобачевского,с1•до центра 11,1 км",446500.0,96.0,11.1
4413,9100000.0,"Москва,ЮВАО,Выхино-Жулебино,Волгоградский проспект,187/16•до центра 13,7 км",277439.0,32.80000288351674,13.7
4414,7793136.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",216476.0,36.0,19.4
4415,12500000.0,"Москва,ЮЗАО,Коньково,улица Академика Капицы,6•до центра 14,9 км",326371.0,38.2999715048212,14.9
4416,8009865.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,1•до центра 11 км",225630.0,35.5,0.0
4417,9500000.0,"Москва,ВАО,Новогиреево,Братская улица,27к3•до центра 11 км",306452.0,30.999960842154724,0.0
4418,9416553.0,"Москва,Новая Москва,НМАО,1",284488.0,33.10000070301735,0.0
4419,14300000.0,"Москва,САО,Бескудниковский район,Бескудниковский бульвар,32к5•до центра 13,8 км",286000.0,50.0,13.8
4420,7017660.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6с1•до центра 9,9 км",269910.0,26.0,9.9
4421,14700000.0,"Москва,ЮАО,Чертаново Южное,Варшавское шоссе,170Ек8•до центра 19,2 км",247475.0,59.39993938781695,19.2
4422,7017660.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6с1•до центра 9,9 км",269910.0,26.0,9.9
4423,24900000.0,"Москва,ЗАО,Филёвский Парк,Минская улица,14к1•до центра 8,7 км",355714.0,70.00005622494476,8.7
4424,10568040.0,"Москва,ВАО,Метрогородок,Тагильская улица,вл4•до центра 10,8 км",328200.0,32.2,10.8
4425,16000000.0,"Москва,ЮВАО,Южнопортовый район,Волгоградский проспект,32/3к6•до центра 5,7 км",340426.0,46.99993537508886,5.7
4426,6616700.0,"Москва,Новая Москва,НМАО",260500.0,25.4,0.0
